Официальный курс белорусского рубля по отношению к иностранным валютам, устанавливаемый Национальным банком																										
Республики Беларусь ежедневно, за период с 01.01.2006 по 31.12.2006																										
																										
Дата	1 австралийский доллар (AUD)	1 болгарский лев (BGN)	1 датская крона (DKK)	1 доллар США (USD)	1 евро (EUR)	1 исландская крона (ISK)	1 казахский тенге (KZT)	1 канадский доллар (CAD)	1 кувейтский динар (KWD)	1 кыргызский сом (KGS)	1 латвийский лат (LVL)	1 литовский лит (LTL)	1 молдавский лей (MDL)	1 норвежская крона (NOK)	1 польский злотый (PLN)	1 российский рубль (RUB)	1 СДР (XDR)	1 сингапурский доллар (SGD)	1 украинская гривна (UAH)	1 фунт стерлингов (GBP)	1 чешская крона (CZK)	1 шведская крона (SEK)	1 швейцарский франк (CHF)	1 эстонская крона (EEK)	10 иен (JPY)	10000 турецких лир (TRL)
27.05.2006	 1 630,50 	 1 404,83 	 368,45 	 2 143,00 	 2 748,83 	 29,49 	 17,52 	 1 933,77 	 7 410,48 	 52,71 	 3 947,68 	 795,87 	 162,66 	 351,62 	 700,53 	 79,27 	 3 189,49 	 1 357,02 	 424,82 	 4 015,98 	 97,63 	 295,18 	 1 763,93 	 175,65 	 191,47 	 15,89 
28.05.2006	 1 630,50 	 1 404,83 	 368,45 	 2 143,00 	 2 748,83 	 29,49 	 17,52 	 1 933,77 	 7 410,48 	 52,71 	 3 947,68 	 795,87 	 162,66 	 351,62 	 700,53 	 79,27 	 3 189,49 	 1 357,02 	 424,82 	 4 015,98 	 97,63 	 295,18 	 1 763,93 	 175,65 	 191,47 	 15,89 
29.05.2006	 1 630,50 	 1 404,83 	 368,45 	 2 143,00 	 2 748,83 	 29,49 	 17,52 	 1 933,77 	 7 410,48 	 52,71 	 3 947,68 	 795,87 	 162,66 	 351,62 	 700,53 	 79,27 	 3 189,49 	 1 357,02 	 424,82 	 4 015,98 	 97,63 	 295,18 	 1 763,93 	 175,65 	 191,47 	 15,89 
30.05.2006	 1 624,50 	 1 396,96 	 366,29 	 2 143,00 	 2 731,90 	 29,47 	 17,59 	 1 936,30 	 7 409,84 	 52,86 	 3 925,63 	 791,59 	 162,66 	 349,27 	 697,39 	 79,18 	 3 194,57 	 1 356,29 	 426,04 	 3 987,05 	 96,99 	 293,86 	 1 750,53 	 174,62 	 190,81 	 15,89 
31.05.2006	 1 636,72 	 1 407,46 	 369,16 	 2 143,00 	 2 752,79 	 29,73 	 17,66 	 1 946,68 	 7 409,71 	 52,86 	 3 954,97 	 797,35 	 161,74 	 351,77 	 699,73 	 79,42 	 3 194,57 	 1 359,00 	 424,21 	 4 017,37 	 97,56 	 297,01 	 1 765,09 	 175,92 	 191,54 	 15,89 
01.06.2006	 1 631,79 	 1 409,27 	 369,60 	 2 143,00 	 2 756,01 	 29,82 	 17,68 	 1 954,67 	 7 410,87 	 52,86 	 3 960,45 	 798,02 	 161,74 	 351,51 	 697,77 	 79,56 	 3 200,83 	 1 359,86 	 426,64 	 4 030,13 	 97,66 	 297,11 	 1 769,03 	 176,14 	 191,52 	 15,89 
02.06.2006	 1 603,82 	 1 401,02 	 367,37 	 2 143,00 	 2 740,25 	 29,78 	 17,68 	 1 942,44 	 7 409,71 	 52,86 	 3 936,81 	 793,53 	 161,67 	 352,17 	 695,16 	 79,23 	 3 202,03 	 1 355,13 	 426,47 	 3 994,66 	 96,99 	 295,95 	 1 754,83 	 175,11 	 190,02 	 15,89 
03.06.2006	 1 599,00 	 1 402,81 	 367,85 	 2 143,00 	 2 743,47 	 29,76 	 17,75 	 1 939,63 	 7 409,71 	 52,86 	 3 941,15 	 794,70 	 161,01 	 352,78 	 700,35 	 79,70 	 3 184,99 	 1 356,84 	 426,28 	 3 990,80 	 97,21 	 296,86 	 1 753,04 	 175,36 	 189,91 	 15,89 
04.06.2006	 1 599,00 	 1 402,81 	 367,85 	 2 143,00 	 2 743,47 	 29,76 	 17,75 	 1 939,63 	 7 409,71 	 52,86 	 3 941,15 	 794,70 	 161,01 	 352,78 	 700,35 	 79,70 	 3 184,99 	 1 356,84 	 426,28 	 3 990,80 	 97,21 	 296,86 	 1 753,04 	 175,36 	 189,91 	 15,89 
05.06.2006	 1 599,00 	 1 402,81 	 367,85 	 2 143,00 	 2 743,47 	 29,76 	 17,75 	 1 939,63 	 7 409,71 	 52,86 	 3 941,15 	 794,70 	 161,01 	 352,78 	 700,35 	 79,70 	 3 184,99 	 1 356,84 	 426,28 	 3 990,80 	 97,21 	 296,86 	 1 753,04 	 175,36 	 189,91 	 15,89 
06.06.2006	 1 613,25 	 1 419,72 	 372,28 	 2 143,00 	 2 776,90 	 30,19 	 17,88 	 1 949,51 	 7 410,61 	 52,88 	 3 989,20 	 804,31 	 161,49 	 357,52 	 702,83 	 80,24 	 3 190,76 	 1 362,15 	 427,21 	 4 037,95 	 97,95 	 302,46 	 1 778,57 	 177,44 	 191,73 	 15,89 
07.06.2006	 1 599,00 	 1 414,90 	 371,03 	 2 143,00 	 2 767,58 	 30,09 	 17,87 	 1 933,16 	 7 409,97 	 52,88 	 3 975,88 	 801,44 	 161,13 	 356,29 	 698,36 	 80,16 	 3 210,39 	 1 358,95 	 427,74 	 4 016,52 	 97,80 	 300,68 	 1 776,65 	 176,87 	 190,89 	 15,89 
08.06.2006	 1 588,39 	 1 405,11 	 368,44 	 2 143,00 	 2 748,50 	 29,28 	 17,90 	 1 925,77 	 7 410,74 	 52,88 	 3 948,77 	 795,94 	 160,58 	 352,85 	 695,53 	 79,79 	 3 198,23 	 1 355,13 	 427,28 	 3 988,98 	 97,52 	 298,27 	 1 761,25 	 175,66 	 189,31 	 15,89 
09.06.2006	 1 596,86 	 1 397,96 	 366,56 	 2 143,00 	 2 733,93 	 29,33 	 17,89 	 1 923,27 	 7 411,38 	 52,88 	 3 928,15 	 791,45 	 159,57 	 349,09 	 690,64 	 79,72 	 3 188,46 	 1 345,64 	 427,02 	 3 963,37 	 96,98 	 296,60 	 1 750,89 	 174,71 	 188,20 	 15,89 
10.06.2006	 1 596,00 	 1 385,98 	 363,44 	 2 143,00 	 2 710,47 	 29,03 	 17,82 	 1 912,37 	 7 411,89 	 52,88 	 3 894,24 	 785,08 	 160,16 	 346,46 	 685,68 	 79,35 	 3 179,95 	 1 346,15 	 427,92 	 3 947,94 	 95,90 	 293,51 	 1 739,17 	 173,25 	 188,10 	 15,89 
11.06.2006	 1 596,00 	 1 385,98 	 363,44 	 2 143,00 	 2 710,47 	 29,03 	 17,82 	 1 912,37 	 7 411,89 	 52,88 	 3 894,24 	 785,08 	 160,16 	 346,46 	 685,68 	 79,35 	 3 179,95 	 1 346,15 	 427,92 	 3 947,94 	 95,90 	 293,51 	 1 739,17 	 173,25 	 188,10 	 15,89 
12.06.2006	 1 596,00 	 1 385,98 	 363,44 	 2 143,00 	 2 710,47 	 29,03 	 17,82 	 1 912,37 	 7 411,89 	 52,88 	 3 894,24 	 785,08 	 160,16 	 346,46 	 685,68 	 79,35 	 3 179,95 	 1 346,15 	 427,92 	 3 947,94 	 95,90 	 293,51 	 1 739,17 	 173,25 	 188,10 	 15,89 
13.06.2006	 1 603,39 	 1 382,63 	 362,70 	 2 143,00 	 2 704,36 	 28,90 	 17,85 	 1 939,54 	 7 412,28 	 52,98 	 3 884,01 	 783,16 	 160,04 	 347,60 	 679,35 	 79,35 	 3 168,66 	 1 345,98 	 427,96 	 3 954,91 	 95,68 	 293,96 	 1 739,80 	 172,82 	 187,60 	 15,89 
14.06.2006	 1 588,93 	 1 379,16 	 361,89 	 2 143,00 	 2 697,39 	 28,96 	 17,97 	 1 944,91 	 7 411,12 	 52,98 	 3 874,88 	 781,35 	 160,04 	 345,86 	 669,46 	 79,13 	 3 163,13 	 1 342,52 	 428,39 	 3 949,12 	 95,17 	 291,47 	 1 737,33 	 172,43 	 187,29 	 15,89 
15.06.2006	 1 585,39 	 1 378,98 	 361,78 	 2 143,00 	 2 696,54 	 28,53 	 17,95 	 1 925,86 	 7 410,48 	 52,98 	 3 874,53 	 781,01 	 160,04 	 344,28 	 670,90 	 79,11 	 3 160,26 	 1 343,78 	 428,51 	 3 948,05 	 95,07 	 290,89 	 1 737,83 	 172,31 	 186,40 	 15,89 
16.06.2006	 1 584,64 	 1 381,82 	 362,50 	 2 143,00 	 2 702,86 	 28,40 	 17,77 	 1 924,91 	 7 410,48 	 52,98 	 3 883,65 	 782,72 	 160,04 	 344,35 	 669,94 	 79,26 	 3 158,25 	 1 346,49 	 428,56 	 3 954,80 	 95,35 	 291,31 	 1 739,52 	 172,73 	 186,45 	 15,89 
17.06.2006	 1 592,78 	 1 387,77 	 364,13 	 2 143,00 	 2 714,11 	 28,57 	 17,88 	 1 927,42 	 7 411,12 	 52,98 	 3 899,20 	 786,02 	 160,22 	 345,46 	 672,84 	 79,41 	 3 163,60 	 1 349,58 	 428,34 	 3 974,51 	 95,82 	 292,76 	 1 744,62 	 173,44 	 186,93 	 15,89 
18.06.2006	 1 592,78 	 1 387,77 	 364,13 	 2 143,00 	 2 714,11 	 28,57 	 17,88 	 1 927,42 	 7 411,12 	 52,98 	 3 899,20 	 786,02 	 160,22 	 345,46 	 672,84 	 79,41 	 3 163,60 	 1 349,58 	 428,34 	 3 974,51 	 95,82 	 292,76 	 1 744,62 	 173,44 	 186,93 	 15,89 
19.06.2006	 1 592,78 	 1 387,77 	 364,13 	 2 143,00 	 2 714,11 	 28,57 	 17,88 	 1 927,42 	 7 411,12 	 52,98 	 3 899,20 	 786,02 	 160,22 	 345,46 	 672,84 	 79,41 	 3 163,60 	 1 349,58 	 428,34 	 3 974,51 	 95,82 	 292,76 	 1 744,62 	 173,44 	 186,93 	 15,89 
20.06.2006	 1 579,40 	 1 378,64 	 361,68 	 2 142,00 	 2 696,46 	 28,50 	 17,97 	 1 906,03 	 7 406,38 	 53,16 	 3 874,82 	 780,88 	 160,15 	 343,50 	 667,19 	 79,22 	 3 166,63 	 1 340,85 	 427,74 	 3 948,88 	 94,70 	 290,26 	 1 731,47 	 172,28 	 185,26 	 15,88 
21.06.2006	 1 583,47 	 1 376,92 	 361,26 	 2 142,00 	 2 693,03 	 28,60 	 18,07 	 1 909,77 	 7 406,38 	 53,16 	 3 869,22 	 779,93 	 160,21 	 341,32 	 663,67 	 79,20 	 3 156,60 	 1 345,73 	 427,97 	 3 950,17 	 94,53 	 291,16 	 1 726,86 	 172,12 	 186,66 	 15,88 
22.06.2006	 1 581,76 	 1 381,40 	 362,53 	 2 142,00 	 2 702,24 	 28,71 	 18,06 	 1 921,94 	 7 406,64 	 53,16 	 3 883,25 	 782,78 	 160,03 	 341,98 	 663,36 	 79,29 	 3 155,14 	 1 346,79 	 427,99 	 3 952,74 	 94,65 	 293,63 	 1 732,17 	 172,69 	 186,67 	 15,88 
23.06.2006	 1 581,33 	 1 384,39 	 363,17 	 2 142,00 	 2 707,60 	 28,67 	 18,02 	 1 927,65 	 7 407,41 	 53,16 	 3 890,65 	 784,34 	 160,03 	 340,83 	 662,87 	 79,41 	 3 161,74 	 1 348,61 	 428,25 	 3 942,89 	 95,40 	 293,84 	 1 732,45 	 173,09 	 186,07 	 15,88 
24.06.2006	 1 569,55 	 1 376,25 	 360,99 	 2 142,00 	 2 691,96 	 28,50 	 17,91 	 1 911,99 	 7 407,15 	 53,16 	 3 867,47 	 779,48 	 160,15 	 338,63 	 655,35 	 79,19 	 3 155,25 	 1 343,12 	 427,97 	 3 913,43 	 94,27 	 292,02 	 1 722,42 	 172,03 	 184,40 	 15,88 
25.06.2006	 1 569,55 	 1 376,25 	 360,99 	 2 142,00 	 2 691,96 	 28,50 	 17,91 	 1 911,99 	 7 407,15 	 53,16 	 3 867,47 	 779,48 	 160,15 	 338,63 	 655,35 	 79,19 	 3 155,25 	 1 343,12 	 427,97 	 3 913,43 	 94,27 	 292,02 	 1 722,42 	 172,03 	 184,40 	 15,88 
26.06.2006	 1 569,55 	 1 376,25 	 360,99 	 2 142,00 	 2 691,96 	 28,50 	 17,91 	 1 911,99 	 7 407,15 	 53,16 	 3 867,47 	 779,48 	 160,15 	 338,63 	 655,35 	 79,19 	 3 155,25 	 1 343,12 	 427,97 	 3 913,43 	 94,27 	 292,02 	 1 722,42 	 172,03 	 184,40 	 15,88 
27.06.2006	 1 566,77 	 1 375,55 	 360,84 	 2 142,00 	 2 690,14 	 28,15 	 17,89 	 1 911,90 	 7 407,15 	 53,28 	 3 865,38 	 779,28 	 160,15 	 339,22 	 654,41 	 79,03 	 3 146,81 	 1 338,16 	 426,84 	 3 900,37 	 94,52 	 291,98 	 1 720,97 	 171,95 	 183,98 	 15,88 
28.06.2006	 1 571,69 	 1 380,64 	 362,16 	 2 142,00 	 2 700,42 	 28,41 	 17,91 	 1 912,84 	 7 406,00 	 53,28 	 3 880,43 	 782,09 	 160,21 	 340,84 	 663,12 	 79,24 	 3 149,17 	 1 342,48 	 426,88 	 3 904,65 	 94,91 	 292,48 	 1 724,22 	 172,60 	 184,33 	 15,88 
29.06.2006	 1 563,55 	 1 376,34 	 360,90 	 2 142,00 	 2 691,96 	 28,10 	 18,04 	 1 905,19 	 7 406,64 	 53,28 	 3 867,47 	 779,56 	 160,33 	 339,97 	 659,34 	 79,15 	 3 148,29 	 1 340,64 	 426,74 	 3 895,98 	 94,62 	 291,39 	 1 721,10 	 172,03 	 184,07 	 15,88 
30.06.2006	 1 563,34 	 1 373,61 	 360,21 	 2 142,00 	 2 686,71 	 27,97 	 18,05 	 1 909,18 	 7 406,77 	 53,28 	 3 860,15 	 778,06 	 160,51 	 341,35 	 656,65 	 79,10 	 3 148,68 	 1 341,56 	 427,12 	 3 888,37 	 94,26 	 291,37 	 1 718,69 	 171,70 	 183,99 	 15,88 
01.07.2006	 1 591,18 	 1 392,36 	 365,08 	 2 142,00 	 2 723,02 	 28,05 	 18,10 	 1 928,69 	 7 407,66 	 53,28 	 3 913,04 	 788,66 	 160,63 	 343,74 	 672,99 	 79,50 	 3 142,85 	 1 348,70 	 428,18 	 3 927,04 	 95,57 	 295,17 	 1 737,86 	 174,05 	 186,73 	 15,88 
02.07.2006	 1 591,18 	 1 392,36 	 365,08 	 2 142,00 	 2 723,02 	 28,05 	 18,10 	 1 928,69 	 7 407,66 	 53,28 	 3 913,04 	 788,66 	 160,63 	 343,74 	 672,99 	 79,50 	 3 142,85 	 1 348,70 	 428,18 	 3 927,04 	 95,57 	 295,17 	 1 737,86 	 174,05 	 186,73 	 15,88 
03.07.2006	 1 591,18 	 1 392,36 	 365,08 	 2 142,00 	 2 723,02 	 28,05 	 18,10 	 1 928,69 	 7 407,66 	 53,28 	 3 913,04 	 788,66 	 160,63 	 343,74 	 672,99 	 79,50 	 3 142,85 	 1 348,70 	 428,18 	 3 927,04 	 95,57 	 295,17 	 1 737,86 	 174,05 	 186,73 	 15,88 
04.07.2006	 1 591,18 	 1 392,36 	 365,08 	 2 142,00 	 2 723,02 	 28,05 	 18,10 	 1 928,69 	 7 407,66 	 53,28 	 3 913,04 	 788,66 	 160,63 	 343,74 	 672,99 	 79,50 	 3 142,85 	 1 348,70 	 428,18 	 3 927,04 	 95,57 	 295,17 	 1 737,86 	 174,05 	 186,73 	 15,88 
05.07.2006	 1 596,11 	 1 402,80 	 367,75 	 2 142,00 	 2 743,79 	 28,50 	 18,13 	 1 928,69 	 7 407,28 	 53,35 	 3 942,94 	 794,58 	 160,99 	 343,89 	 684,54 	 79,81 	 3 168,81 	 1 355,14 	 427,12 	 3 954,88 	 96,53 	 298,35 	 1 749,29 	 175,36 	 187,03 	 15,88 
06.07.2006	 1 595,25 	 1 397,76 	 366,41 	 2 142,00 	 2 734,26 	 28,54 	 18,12 	 1 932,43 	 7 407,28 	 53,35 	 3 928,83 	 792,03 	 161,11 	 343,54 	 680,80 	 79,76 	 3 168,81 	 1 353,21 	 425,44 	 3 946,21 	 96,09 	 297,73 	 1 744,30 	 174,73 	 186,20 	 15,88 
07.07.2006	 1 588,61 	 1 393,85 	 365,44 	 2 142,00 	 2 726,44 	 28,46 	 18,09 	 1 923,49 	 7 406,51 	 53,35 	 3 916,98 	 789,63 	 161,11 	 343,74 	 672,40 	 79,60 	 3 175,66 	 1 350,82 	 425,70 	 3 929,61 	 95,44 	 297,07 	 1 738,35 	 174,24 	 185,26 	 15,88 
08.07.2006	 1 602,75 	 1 400,41 	 367,16 	 2 142,00 	 2 738,87 	 28,33 	 18,12 	 1 927,47 	 7 406,25 	 53,35 	 3 935,33 	 793,23 	 161,05 	 344,12 	 679,96 	 79,69 	 3 168,96 	 1 356,38 	 427,01 	 3 944,17 	 96,00 	 299,20 	 1 745,29 	 175,05 	 186,58 	 15,88 
09.07.2006	 1 602,75 	 1 400,41 	 367,16 	 2 142,00 	 2 738,87 	 28,33 	 18,12 	 1 927,47 	 7 406,25 	 53,35 	 3 935,33 	 793,23 	 161,05 	 344,12 	 679,96 	 79,69 	 3 168,96 	 1 356,38 	 427,01 	 3 944,17 	 96,00 	 299,20 	 1 745,29 	 175,05 	 186,58 	 15,88 
10.07.2006	 1 602,75 	 1 400,41 	 367,16 	 2 142,00 	 2 738,87 	 28,33 	 18,12 	 1 927,47 	 7 406,25 	 53,35 	 3 935,33 	 793,23 	 161,05 	 344,12 	 679,96 	 79,69 	 3 168,96 	 1 356,38 	 427,01 	 3 944,17 	 96,00 	 299,20 	 1 745,29 	 175,05 	 186,58 	 15,88 
11.07.2006	 1 609,39 	 1 402,43 	 367,72 	 2 142,00 	 2 742,94 	 28,40 	 18,11 	 1 912,16 	 7 408,43 	 53,51 	 3 941,12 	 794,39 	 161,23 	 344,74 	 677,36 	 79,76 	 3 175,24 	 1 362,29 	 427,12 	 3 961,31 	 96,44 	 299,77 	 1 750,79 	 175,29 	 188,61 	 15,88 
12.07.2006	 1 606,61 	 1 395,08 	 365,80 	 2 142,00 	 2 728,59 	 28,43 	 18,12 	 1 904,08 	 7 407,54 	 53,51 	 3 919,85 	 790,26 	 161,23 	 341,22 	 677,54 	 79,59 	 3 178,32 	 1 358,19 	 426,14 	 3 941,28 	 95,98 	 296,45 	 1 742,60 	 174,39 	 187,46 	 15,88 
13.07.2006	 1 616,67 	 1 395,76 	 365,90 	 2 142,00 	 2 729,76 	 28,87 	 18,10 	 1 886,06 	 7 406,25 	 53,51 	 3 922,36 	 790,55 	 161,23 	 343,02 	 677,46 	 79,73 	 3 172,62 	 1 356,17 	 425,74 	 3 950,28 	 95,95 	 297,79 	 1 742,31 	 174,46 	 186,76 	 15,88 
14.07.2006	 1 618,60 	 1 393,13 	 365,26 	 2 142,00 	 2 724,73 	 28,92 	 18,08 	 1 895,58 	 7 406,25 	 53,51 	 3 915,19 	 788,72 	 161,23 	 343,52 	 671,85 	 79,57 	 3 171,32 	 1 355,18 	 425,89 	 3 942,14 	 95,49 	 296,98 	 1 742,17 	 174,11 	 186,07 	 15,88 
15.07.2006	 1 610,25 	 1 387,13 	 363,69 	 2 142,00 	 2 712,95 	 28,64 	 18,10 	 1 893,65 	 7 406,51 	 53,51 	 3 898,44 	 785,71 	 161,54 	 343,13 	 671,13 	 79,44 	 3 165,15 	 1 350,74 	 426,52 	 3 939,03 	 95,16 	 294,86 	 1 737,16 	 173,39 	 185,07 	 15,88 
16.07.2006	 1 610,25 	 1 387,13 	 363,69 	 2 142,00 	 2 712,95 	 28,64 	 18,10 	 1 893,65 	 7 406,51 	 53,51 	 3 898,44 	 785,71 	 161,54 	 343,13 	 671,13 	 79,44 	 3 165,15 	 1 350,74 	 426,52 	 3 939,03 	 95,16 	 294,86 	 1 737,16 	 173,39 	 185,07 	 15,88 
17.07.2006	 1 610,25 	 1 387,13 	 363,69 	 2 142,00 	 2 712,95 	 28,64 	 18,10 	 1 893,65 	 7 406,51 	 53,51 	 3 898,44 	 785,71 	 161,54 	 343,13 	 671,13 	 79,44 	 3 165,15 	 1 350,74 	 426,52 	 3 939,03 	 95,16 	 294,86 	 1 737,16 	 173,39 	 185,07 	 15,88 
18.07.2006	 1 610,25 	 1 383,68 	 361,39 	 2 142,00 	 2 695,92 	 28,44 	 18,16 	 1 893,48 	 7 406,51 	 53,69 	 3 872,72 	 780,70 	 161,54 	 341,43 	 668,39 	 79,55 	 3 162,56 	 1 344,63 	 426,18 	 3 913,97 	 94,97 	 292,20 	 1 725,68 	 172,28 	 183,67 	 15,88 
19.07.2006	 1 607,68 	 1 372,77 	 359,92 	 2 142,00 	 2 684,89 	 28,19 	 18,17 	 1 886,06 	 7 406,25 	 53,69 	 3 857,72 	 777,35 	 161,36 	 338,28 	 665,92 	 79,28 	 3 142,98 	 1 346,62 	 426,25 	 3 910,44 	 94,30 	 290,22 	 1 717,10 	 171,60 	 183,16 	 15,88 
20.07.2006	 1 597,61 	 1 368,60 	 358,82 	 2 142,00 	 2 677,07 	 28,40 	 18,23 	 1 884,24 	 7 406,51 	 53,69 	 3 845,95 	 775,24 	 161,36 	 335,66 	 666,09 	 79,17 	 3 145,38 	 1 343,49 	 424,37 	 3 915,58 	 94,12 	 289,17 	 1 706,23 	 171,08 	 182,29 	 15,88 
21.07.2006	 1 607,36 	 1 380,87 	 362,01 	 2 142,00 	 2 700,63 	 28,94 	 18,33 	 1 889,47 	 7 406,51 	 53,69 	 3 880,43 	 782,15 	 160,81 	 339,76 	 682,45 	 79,43 	 3 139,96 	 1 350,35 	 426,06 	 3 955,63 	 95,26 	 292,25 	 1 718,62 	 172,60 	 183,48 	 15,88 
22.07.2006	 1 610,89 	 1 386,99 	 363,68 	 2 142,00 	 2 713,38 	 29,37 	 18,23 	 1 900,28 	 7 406,90 	 53,69 	 3 898,09 	 785,72 	 160,15 	 342,02 	 686,40 	 79,59 	 3 157,84 	 1 354,88 	 426,69 	 3 971,05 	 95,49 	 293,87 	 1 727,77 	 173,34 	 184,60 	 15,88 
23.07.2006	 1 610,89 	 1 386,99 	 363,68 	 2 142,00 	 2 713,38 	 29,37 	 18,23 	 1 900,28 	 7 406,90 	 53,69 	 3 898,09 	 785,72 	 160,15 	 342,02 	 686,40 	 79,59 	 3 157,84 	 1 354,88 	 426,69 	 3 971,05 	 95,49 	 293,87 	 1 727,77 	 173,34 	 184,60 	 15,88 
24.07.2006	 1 610,89 	 1 386,99 	 363,68 	 2 142,00 	 2 713,38 	 29,37 	 18,23 	 1 900,28 	 7 406,90 	 53,69 	 3 898,09 	 785,72 	 160,15 	 342,02 	 686,40 	 79,59 	 3 157,84 	 1 354,88 	 426,69 	 3 971,05 	 95,49 	 293,87 	 1 727,77 	 173,34 	 184,60 	 15,88 
25.07.2006	 1 609,39 	 1 382,60 	 362,55 	 2 142,00 	 2 704,27 	 29,05 	 18,22 	 1 876,23 	 7 406,51 	 53,72 	 3 885,36 	 783,01 	 159,61 	 340,06 	 682,64 	 79,56 	 3 166,22 	 1 349,38 	 426,29 	 3 963,13 	 95,09 	 291,97 	 1 718,83 	 172,83 	 183,50 	 15,88 
26.07.2006	 1 618,82 	 1 383,81 	 362,81 	 2 142,00 	 2 706,95 	 29,11 	 18,14 	 1 877,63 	 7 405,87 	 53,72 	 3 890,30 	 783,73 	 159,85 	 340,70 	 690,19 	 79,61 	 3 158,29 	 1 350,52 	 424,83 	 3 961,95 	 95,43 	 292,20 	 1 719,38 	 173,00 	 183,46 	 15,88 
27.07.2006	 1 624,60 	 1 379,04 	 361,49 	 2 142,00 	 2 697,74 	 29,42 	 18,13 	 1 881,59 	 7 406,51 	 53,72 	 3 875,17 	 780,81 	 158,90 	 339,79 	 687,51 	 79,37 	 3 160,20 	 1 353,13 	 424,58 	 3 942,14 	 95,14 	 291,89 	 1 712,23 	 172,38 	 183,34 	 15,88 
28.07.2006	 1 635,95 	 1 394,03 	 365,39 	 2 142,00 	 2 726,44 	 29,73 	 18,09 	 1 888,72 	 7 406,25 	 53,72 	 3 917,34 	 789,62 	 158,90 	 343,82 	 696,93 	 79,80 	 3 153,11 	 1 357,80 	 424,35 	 3 983,80 	 96,37 	 294,60 	 1 730,56 	 174,26 	 185,09 	 15,88 
29.07.2006	 1 629,31 	 1 389,15 	 364,12 	 2 142,00 	 2 716,81 	 29,51 	 18,10 	 1 886,64 	 7 407,15 	 53,72 	 3 903,42 	 786,83 	 159,26 	 344,64 	 691,50 	 79,71 	 3 174,81 	 1 354,11 	 423,40 	 3 980,05 	 95,63 	 294,26 	 1 727,21 	 173,65 	 185,45 	 15,88 
30.07.2006	 1 629,31 	 1 389,15 	 364,12 	 2 142,00 	 2 716,81 	 29,51 	 18,10 	 1 886,64 	 7 407,15 	 53,72 	 3 903,42 	 786,83 	 159,26 	 344,64 	 691,50 	 79,71 	 3 174,81 	 1 354,11 	 423,40 	 3 980,05 	 95,63 	 294,26 	 1 727,21 	 173,65 	 185,45 	 15,88 
31.07.2006	 1 629,31 	 1 389,15 	 364,12 	 2 142,00 	 2 716,81 	 29,51 	 18,10 	 1 886,64 	 7 407,15 	 53,72 	 3 903,42 	 786,83 	 159,26 	 344,64 	 691,50 	 79,71 	 3 174,81 	 1 354,11 	 423,40 	 3 980,05 	 95,63 	 294,26 	 1 727,21 	 173,65 	 185,45 	 15,88 
01.08.2006	 1 641,41 	 1 396,49 	 366,06 	 2 142,00 	 2 731,59 	 29,54 	 18,11 	 1 901,89 	 7 406,51 	 53,72 	 3 924,15 	 791,30 	 159,61 	 347,16 	 693,88 	 79,87 	 3 166,52 	 1 358,36 	 424,85 	 3 994,62 	 95,62 	 295,84 	 1 737,09 	 174,57 	 187,09 	 15,88 
02.08.2006	 1 632,53 	 1 395,53 	 365,76 	 2 142,00 	 2 729,66 	 29,43 	 18,01 	 1 892,81 	 7 406,25 	 53,72 	 3 921,28 	 790,48 	 159,61 	 346,66 	 694,43 	 79,80 	 3 178,43 	 1 355,27 	 423,89 	 3 997,72 	 95,83 	 296,10 	 1 735,68 	 174,43 	 186,75 	 15,88 
03.08.2006	 1 638,31 	 1 402,02 	 367,47 	 2 142,00 	 2 742,08 	 29,83 	 18,01 	 1 897,25 	 7 406,90 	 53,72 	 3 940,03 	 794,16 	 159,32 	 348,15 	 696,76 	 80,04 	 3 179,52 	 1 354,20 	 424,60 	 4 017,32 	 96,21 	 298,17 	 1 743,38 	 175,26 	 186,94 	 15,88 
04.08.2006	 1 629,10 	 1 397,99 	 366,44 	 2 142,00 	 2 734,16 	 29,97 	 17,89 	 1 904,93 	 7 405,36 	 53,72 	 3 928,47 	 791,66 	 159,58 	 347,38 	 697,66 	 79,91 	 3 184,34 	 1 355,14 	 425,97 	 4 010,47 	 96,06 	 297,38 	 1 736,31 	 174,74 	 186,33 	 15,88 
05.08.2006	 1 628,88 	 1 400,18 	 367,02 	 2 142,00 	 2 738,76 	 30,30 	 17,72 	 1 900,79 	 7 407,54 	 53,72 	 3 935,33 	 792,54 	 159,76 	 347,70 	 700,62 	 80,01 	 3 178,94 	 1 358,49 	 426,82 	 4 052,77 	 96,54 	 296,79 	 1 735,47 	 175,03 	 185,85 	 15,88 
06.08.2006	 1 628,88 	 1 400,18 	 367,02 	 2 142,00 	 2 738,76 	 30,30 	 17,72 	 1 900,79 	 7 407,54 	 53,72 	 3 935,33 	 792,54 	 159,76 	 347,70 	 700,62 	 80,01 	 3 178,94 	 1 358,49 	 426,82 	 4 052,77 	 96,54 	 296,79 	 1 735,47 	 175,03 	 185,85 	 15,88 
07.08.2006	 1 628,88 	 1 400,18 	 367,02 	 2 142,00 	 2 738,76 	 30,30 	 17,72 	 1 900,79 	 7 407,54 	 53,72 	 3 935,33 	 792,54 	 159,76 	 347,70 	 700,62 	 80,01 	 3 178,94 	 1 358,49 	 426,82 	 4 052,77 	 96,54 	 296,79 	 1 735,47 	 175,03 	 185,85 	 15,88 
