Официальный курс белорусского рубля по отношению к иностранным валютам, устанавливаемый Национальным банком																										
Республики Беларусь ежедневно, за период с 01.01.2003 по 31.12.2003																										
																										
Дата	1 австралийский доллар (AUD)	1 болгарский лев (BGN)	1 датская крона (DKK)	1 доллар США (USD)	1 евро (EUR)	1 исландская крона (ISK)	1 казахский тенге (KZT)	1 канадский доллар (CAD)	1 кувейтский динар (KWD)	1 кыргызский сом (KGS)	1 латвийский лат (LVL)	1 литовский лит (LTL)	1 молдавский лей (MDL)	1 норвежская крона (NOK)	1 польский злотый (PLN)	1 российский рубль (RUB)	1 СДР (XDR)	1 сингапурский доллар (SGD)	1 украинская гривна (UAH)	1 фунт стерлингов (GBP)	1 чешская крона (CZK)	1 шведская крона (SEK)	1 швейцарский франк (CHF)	1 эстонская крона (EEK)	10 иен (JPY)	10000 турецких лир (TRL)
18.10.2003	 1 462,75 	 1 264,61 	 331,39 	 2 121,00 	 2 461,53 	 27,57 	 14,39 	 1 608,77 	 7 216,00 	 50,54 	 3 820,59 	 713,00 	 158,76 	 298,68 	 531,75 	 70,52 	 2 898,83 	 1 218,79 	 397,49 	 3 549,81 	 76,89 	 274,17 	 1 589,30 	 157,33 	 193,33 	 14,78 
19.10.2003	 1 462,75 	 1 264,61 	 331,39 	 2 121,00 	 2 461,53 	 27,57 	 14,39 	 1 608,77 	 7 216,00 	 50,54 	 3 820,59 	 713,00 	 158,76 	 298,68 	 531,75 	 70,52 	 2 898,83 	 1 218,79 	 397,49 	 3 549,81 	 76,89 	 274,17 	 1 589,30 	 157,33 	 193,33 	 14,78 
20.10.2003	 1 462,75 	 1 264,61 	 331,39 	 2 121,00 	 2 461,53 	 27,57 	 14,39 	 1 608,77 	 7 216,00 	 50,54 	 3 820,59 	 713,00 	 158,76 	 298,68 	 531,75 	 70,52 	 2 898,83 	 1 218,79 	 397,49 	 3 549,81 	 76,89 	 274,17 	 1 589,30 	 157,33 	 193,33 	 14,78 
21.10.2003	 1 473,62 	 1 271,65 	 333,21 	 2 122,00 	 2 475,74 	 27,74 	 14,37 	 1 612,58 	 7 220,76 	 50,56 	 3 830,32 	 717,06 	 158,83 	 299,53 	 538,17 	 70,69 	 2 900,20 	 1 219,86 	 397,77 	 3 558,59 	 77,93 	 273,60 	 1 596,03 	 158,24 	 193,75 	 14,47 
22.10.2003	 1 471,93 	 1 269,59 	 332,52 	 2 122,00 	 2 471,28 	 27,73 	 14,36 	 1 605,87 	 7 216,09 	 50,56 	 3 824,46 	 715,88 	 159,91 	 297,88 	 538,39 	 70,89 	 2 900,20 	 1 215,73 	 397,74 	 3 548,09 	 77,89 	 272,93 	 1 590,59 	 157,92 	 193,08 	 14,55 
23.10.2003	 1 485,99 	 1 275,11 	 333,95 	 2 123,00 	 2 482,32 	 27,82 	 14,35 	 1 613,59 	 7 222,93 	 50,59 	 3 833,17 	 718,87 	 159,56 	 300,39 	 538,41 	 70,95 	 2 901,57 	 1 219,31 	 397,83 	 3 553,48 	 77,93 	 275,11 	 1 597,80 	 158,66 	 193,84 	 14,30 
24.10.2003	 1 490,73 	 1 289,50 	 337,80 	 2 124,00 	 2 510,04 	 28,01 	 14,34 	 1 626,96 	 7 227,69 	 51,30 	 3 853,06 	 727,00 	 159,34 	 304,35 	 539,18 	 71,00 	 2 902,93 	 1 218,94 	 390,80 	 3 594,66 	 78,72 	 277,85 	 1 623,42 	 160,43 	 193,84 	 14,46 
25.10.2003	 1 488,03 	 1 284,96 	 336,92 	 2 125,00 	 2 503,46 	 27,94 	 14,35 	 1 628,79 	 7 228,01 	 51,32 	 3 845,81 	 725,32 	 159,24 	 303,38 	 539,13 	 71,03 	 2 904,30 	 1 219,16 	 398,20 	 3 600,07 	 78,15 	 276,67 	 1 617,01 	 160,18 	 193,81 	 14,27 
26.10.2003	 1 488,03 	 1 284,96 	 336,92 	 2 125,00 	 2 503,46 	 27,94 	 14,35 	 1 628,79 	 7 228,01 	 51,32 	 3 845,81 	 725,32 	 159,24 	 303,38 	 539,13 	 71,03 	 2 904,30 	 1 219,16 	 398,20 	 3 600,07 	 78,15 	 276,67 	 1 617,01 	 160,18 	 193,81 	 14,27 
27.10.2003	 1 488,03 	 1 284,96 	 336,92 	 2 125,00 	 2 503,46 	 27,94 	 14,35 	 1 628,79 	 7 228,01 	 51,32 	 3 845,81 	 725,32 	 159,24 	 303,38 	 539,13 	 71,03 	 2 904,30 	 1 219,16 	 398,20 	 3 600,07 	 78,15 	 276,67 	 1 617,01 	 160,18 	 193,81 	 14,27 
28.10.2003	 1 494,05 	 1 281,49 	 336,09 	 2 126,00 	 2 497,52 	 27,84 	 14,35 	 1 624,26 	 7 236,71 	 51,35 	 3 846,57 	 722,93 	 158,72 	 302,17 	 534,98 	 70,66 	 2 905,67 	 1 220,65 	 398,37 	 3 601,66 	 77,63 	 274,98 	 1 614,83 	 159,61 	 195,59 	 14,10 
29.10.2003	 1 497,73 	 1 281,33 	 335,93 	 2 127,00 	 2 496,57 	 27,86 	 14,37 	 1 619,40 	 7 236,29 	 51,38 	 3 839,70 	 723,15 	 158,61 	 302,69 	 536,13 	 71,05 	 2 907,03 	 1 219,51 	 398,63 	 3 601,54 	 77,79 	 275,86 	 1 612,22 	 159,55 	 196,13 	 13,95 
30.10.2003	 1 502,47 	 1 280,31 	 335,40 	 2 128,00 	 2 492,85 	 27,91 	 14,38 	 1 625,61 	 7 247,71 	 51,40 	 3 843,93 	 722,02 	 157,98 	 303,61 	 534,44 	 71,36 	 2 908,40 	 1 226,12 	 398,73 	 3 626,11 	 77,38 	 275,76 	 1 604,40 	 159,28 	 197,26 	 13,98 
31.10.2003	 1 503,18 	 1 275,46 	 334,21 	 2 129,00 	 2 484,33 	 27,96 	 14,41 	 1 623,64 	 7 240,63 	 51,42 	 3 840,88 	 719,50 	 158,05 	 302,14 	 532,65 	 71,31 	 2 909,77 	 1 227,16 	 398,98 	 3 613,87 	 77,52 	 275,62 	 1 599,73 	 158,77 	 197,03 	 14,11 
01.11.2003	 1 501,26 	 1 271,54 	 333,35 	 2 129,00 	 2 478,26 	 27,86 	 14,43 	 1 618,21 	 7 238,54 	 51,42 	 3 833,62 	 717,69 	 157,35 	 301,96 	 528,22 	 71,09 	 2 909,77 	 1 224,65 	 398,93 	 3 605,78 	 77,40 	 274,02 	 1 599,49 	 158,35 	 195,13 	 14,30 
02.11.2003	 1 501,26 	 1 271,54 	 333,35 	 2 129,00 	 2 478,26 	 27,86 	 14,43 	 1 618,21 	 7 238,54 	 51,42 	 3 833,62 	 717,69 	 157,35 	 301,96 	 528,22 	 71,09 	 2 909,77 	 1 224,65 	 398,93 	 3 605,78 	 77,40 	 274,02 	 1 599,49 	 158,35 	 195,13 	 14,30 
03.11.2003	 1 501,26 	 1 271,54 	 333,35 	 2 129,00 	 2 478,26 	 27,86 	 14,43 	 1 618,21 	 7 238,54 	 51,42 	 3 833,62 	 717,69 	 157,35 	 301,96 	 528,22 	 71,09 	 2 909,77 	 1 224,65 	 398,93 	 3 605,78 	 77,40 	 274,02 	 1 599,49 	 158,35 	 195,13 	 14,30 
04.11.2003	 1 508,57 	 1 265,90 	 331,74 	 2 130,00 	 2 466,43 	 27,84 	 14,39 	 1 609,13 	 7 238,50 	 51,45 	 3 821,66 	 714,42 	 158,31 	 299,46 	 529,46 	 71,14 	 2 911,13 	 1 222,35 	 399,07 	 3 606,41 	 77,03 	 271,58 	 1 587,36 	 157,61 	 192,84 	 14,39 
05.11.2003	 1 490,10 	 1 253,31 	 328,38 	 2 131,00 	 2 440,95 	 27,79 	 14,40 	 1 591,49 	 7 226,79 	 51,47 	 3 809,10 	 707,05 	 158,44 	 296,62 	 528,13 	 71,37 	 2 912,50 	 1 220,33 	 399,27 	 3 572,41 	 76,15 	 269,55 	 1 565,24 	 156,02 	 193,00 	 14,46 
06.11.2003	 1 513,19 	 1 254,23 	 328,42 	 2 132,00 	 2 442,95 	 27,90 	 14,46 	 1 601,68 	 7 229,32 	 51,50 	 3 813,27 	 707,33 	 158,75 	 296,18 	 533,44 	 71,51 	 2 913,87 	 1 223,18 	 399,34 	 3 577,28 	 76,64 	 270,33 	 1 559,85 	 156,14 	 194,31 	 14,44 
07.11.2003	 1 516,46 	 1 254,41 	 328,50 	 2 133,00 	 2 443,03 	 27,92 	 14,47 	 1 598,47 	 7 232,47 	 51,52 	 3 814,38 	 707,44 	 158,71 	 296,09 	 529,81 	 71,54 	 2 915,24 	 1 223,86 	 399,53 	 3 568,83 	 76,36 	 270,86 	 1 560,29 	 156,13 	 194,06 	 14,27 
08.11.2003	 1 516,46 	 1 254,41 	 328,50 	 2 133,00 	 2 443,03 	 27,92 	 14,47 	 1 598,47 	 7 232,47 	 51,52 	 3 814,38 	 707,44 	 158,71 	 296,09 	 529,81 	 71,54 	 2 915,24 	 1 223,86 	 399,53 	 3 568,83 	 76,36 	 270,86 	 1 560,29 	 156,13 	 194,06 	 14,27 
09.11.2003	 1 516,46 	 1 254,41 	 328,50 	 2 133,00 	 2 443,03 	 27,92 	 14,47 	 1 598,47 	 7 232,47 	 51,52 	 3 814,38 	 707,44 	 158,71 	 296,09 	 529,81 	 71,54 	 2 915,24 	 1 223,86 	 399,53 	 3 568,83 	 76,36 	 270,86 	 1 560,29 	 156,13 	 194,06 	 14,27 
10.11.2003	 1 516,46 	 1 254,41 	 328,50 	 2 133,00 	 2 443,03 	 27,92 	 14,47 	 1 598,47 	 7 232,47 	 51,52 	 3 814,38 	 707,44 	 158,71 	 296,09 	 529,81 	 71,54 	 2 915,24 	 1 223,86 	 399,53 	 3 568,83 	 76,36 	 270,86 	 1 560,29 	 156,13 	 194,06 	 14,27 
11.11.2003	 1 518,38 	 1 259,45 	 329,70 	 2 133,00 	 2 451,35 	 27,88 	 14,45 	 1 613,77 	 7 237,26 	 51,52 	 3 825,67 	 710,07 	 158,59 	 297,41 	 534,32 	 71,54 	 2 915,24 	 1 228,33 	 399,78 	 3 566,91 	 76,64 	 273,04 	 1 559,27 	 156,72 	 195,67 	 14,30 
12.11.2003	 1 524,99 	 1 260,75 	 329,94 	 2 133,00 	 2 453,80 	 27,87 	 14,44 	 1 622,92 	 7 235,78 	 50,95 	 3 828,07 	 710,62 	 158,82 	 298,78 	 537,24 	 71,56 	 2 915,24 	 1 228,72 	 399,81 	 3 554,96 	 76,77 	 273,16 	 1 564,01 	 156,75 	 196,13 	 14,38 
13.11.2003	 1 526,34 	 1 269,41 	 332,26 	 2 134,00 	 2 471,17 	 27,97 	 14,45 	 1 627,45 	 7 238,07 	 50,97 	 3 836,06 	 715,51 	 159,02 	 301,17 	 538,96 	 71,59 	 2 916,60 	 1 231,43 	 399,96 	 3 566,55 	 77,06 	 275,05 	 1 576,54 	 157,89 	 195,85 	 14,32 
14.11.2003	 1 540,72 	 1 282,78 	 335,77 	 2 135,00 	 2 497,10 	 28,18 	 14,48 	 1 643,51 	 7 245,88 	 50,99 	 3 858,67 	 723,19 	 159,33 	 305,47 	 544,92 	 71,50 	 2 917,97 	 1 235,53 	 400,28 	 3 591,71 	 78,03 	 278,87 	 1 590,14 	 159,61 	 197,17 	 14,41 
15.11.2003	 1 539,44 	 1 292,22 	 338,16 	 2 135,00 	 2 515,46 	 28,25 	 14,51 	 1 645,16 	 7 245,88 	 50,99 	 3 871,26 	 728,46 	 159,33 	 306,60 	 550,90 	 71,59 	 2 917,97 	 1 241,53 	 400,30 	 3 603,67 	 78,45 	 280,73 	 1 602,91 	 160,73 	 197,57 	 14,47 
16.11.2003	 1 539,44 	 1 292,22 	 338,16 	 2 135,00 	 2 515,46 	 28,25 	 14,51 	 1 645,16 	 7 245,88 	 50,99 	 3 871,26 	 728,46 	 159,33 	 306,60 	 550,90 	 71,59 	 2 917,97 	 1 241,53 	 400,30 	 3 603,67 	 78,45 	 280,73 	 1 602,91 	 160,73 	 197,57 	 14,47 
17.11.2003	 1 539,44 	 1 292,22 	 338,16 	 2 135,00 	 2 515,46 	 28,25 	 14,51 	 1 645,16 	 7 245,88 	 50,99 	 3 871,26 	 728,46 	 159,33 	 306,60 	 550,90 	 71,59 	 2 917,97 	 1 241,53 	 400,30 	 3 603,67 	 78,45 	 280,73 	 1 602,91 	 160,73 	 197,57 	 14,47 
18.11.2003	 1 530,26 	 1 295,94 	 339,17 	 2 135,00 	 2 523,14 	 28,22 	 14,56 	 1 639,09 	 7 246,50 	 50,99 	 3 879,70 	 730,76 	 159,63 	 307,08 	 551,25 	 71,65 	 2 917,97 	 1 239,05 	 400,38 	 3 607,72 	 78,70 	 281,53 	 1 616,14 	 161,27 	 195,41 	 14,51 
19.11.2003	 1 532,05 	 1 292,59 	 338,22 	 2 136,00 	 2 516,21 	 28,23 	 14,58 	 1 631,59 	 7 245,10 	 49,63 	 3 879,05 	 728,61 	 159,88 	 306,85 	 548,43 	 71,67 	 2 919,34 	 1 241,03 	 400,54 	 3 620,95 	 78,50 	 280,39 	 1 616,28 	 160,80 	 196,09 	 14,55 
20.11.2003	 1 545,50 	 1 309,87 	 342,97 	 2 136,00 	 2 550,92 	 28,45 	 14,59 	 1 641,50 	 7 247,31 	 49,63 	 3 905,65 	 738,87 	 159,88 	 311,82 	 552,39 	 71,68 	 2 919,34 	 1 246,94 	 400,37 	 3 630,13 	 80,04 	 283,54 	 1 644,97 	 163,05 	 197,92 	 14,65 
21.11.2003	 1 544,09 	 1 307,31 	 342,49 	 2 137,00 	 2 547,52 	 28,54 	 14,62 	 1 640,25 	 7 251,81 	 49,66 	 3 896,44 	 737,91 	 160,32 	 311,49 	 551,13 	 71,69 	 2 920,70 	 1 243,82 	 400,64 	 3 634,93 	 79,97 	 283,78 	 1 643,47 	 162,70 	 195,88 	 14,55 
22.11.2003	 1 543,32 	 1 304,06 	 341,73 	 2 138,00 	 2 541,44 	 28,62 	 14,60 	 1 639,70 	 7 254,71 	 49,68 	 3 897,55 	 736,04 	 160,39 	 311,34 	 546,38 	 71,75 	 2 922,07 	 1 240,32 	 400,76 	 3 642,94 	 79,61 	 283,19 	 1 643,79 	 162,41 	 196,30 	 14,52 
23.11.2003	 1 543,32 	 1 304,06 	 341,73 	 2 138,00 	 2 541,44 	 28,62 	 14,60 	 1 639,70 	 7 254,71 	 49,68 	 3 897,55 	 736,04 	 160,39 	 311,34 	 546,38 	 71,75 	 2 922,07 	 1 240,32 	 400,76 	 3 642,94 	 79,61 	 283,19 	 1 643,79 	 162,41 	 196,30 	 14,52 
24.11.2003	 1 543,32 	 1 304,06 	 341,73 	 2 138,00 	 2 541,44 	 28,62 	 14,60 	 1 639,70 	 7 254,71 	 49,68 	 3 897,55 	 736,04 	 160,39 	 311,34 	 546,38 	 71,75 	 2 922,07 	 1 240,32 	 400,76 	 3 642,94 	 79,61 	 283,19 	 1 643,79 	 162,41 	 196,30 	 14,52 
25.11.2003	 1 546,18 	 1 302,96 	 341,48 	 2 139,00 	 2 539,74 	 28,55 	 14,59 	 1 637,95 	 7 255,77 	 49,70 	 3 895,82 	 735,30 	 160,47 	 311,27 	 544,16 	 71,93 	 2 923,44 	 1 242,30 	 401,04 	 3 640,79 	 79,63 	 283,90 	 1 638,70 	 162,25 	 196,43 	 14,59 
26.11.2003	 1 540,48 	 1 295,91 	 339,36 	 2 140,00 	 2 524,34 	 28,37 	 14,60 	 1 623,67 	 7 247,85 	 48,82 	 3 885,96 	 731,17 	 160,54 	 309,06 	 542,73 	 71,96 	 2 924,80 	 1 241,05 	 401,14 	 3 635,43 	 79,15 	 281,53 	 1 624,47 	 161,30 	 195,04 	 14,56 
27.11.2003	 1 540,13 	 1 299,07 	 340,24 	 2 141,00 	 2 531,20 	 28,42 	 14,61 	 1 631,55 	 7 266,12 	 48,84 	 3 891,67 	 733,13 	 160,62 	 310,23 	 545,16 	 72,00 	 2 926,17 	 1 242,82 	 401,50 	 3 638,09 	 79,46 	 281,82 	 1 632,54 	 161,79 	 195,56 	 14,56 
28.11.2003	 1 548,26 	 1 308,80 	 342,89 	 2 141,00 	 2 551,00 	 28,48 	 14,61 	 1 638,73 	 7 259,60 	 48,84 	 3 907,65 	 739,00 	 160,62 	 312,32 	 546,38 	 71,99 	 2 926,17 	 1 240,69 	 401,33 	 3 663,79 	 79,65 	 282,54 	 1 649,27 	 163,08 	 196,20 	 14,63 
29.11.2003	 1 550,27 	 1 310,33 	 343,67 	 2 142,00 	 2 556,69 	 28,63 	 14,61 	 1 644,21 	 7 273,59 	 48,87 	 3 908,76 	 740,66 	 160,69 	 313,05 	 543,96 	 72,02 	 2 927,54 	 1 241,63 	 401,42 	 3 679,74 	 79,80 	 283,81 	 1 650,55 	 163,36 	 195,88 	 14,63 
30.11.2003	 1 550,27 	 1 310,33 	 343,67 	 2 142,00 	 2 556,69 	 28,63 	 14,61 	 1 644,21 	 7 273,59 	 48,87 	 3 908,76 	 740,66 	 160,69 	 313,05 	 543,96 	 72,02 	 2 927,54 	 1 241,63 	 401,42 	 3 679,74 	 79,80 	 283,81 	 1 650,55 	 163,36 	 195,88 	 14,63 
01.12.2003	 1 550,27 	 1 310,33 	 343,67 	 2 142,00 	 2 556,69 	 28,63 	 14,61 	 1 644,21 	 7 273,59 	 48,87 	 3 908,76 	 740,66 	 160,69 	 313,05 	 543,96 	 72,02 	 2 927,54 	 1 241,63 	 401,42 	 3 679,74 	 79,80 	 283,81 	 1 650,55 	 163,36 	 195,88 	 14,63 
02.12.2003	 1 557,00 	 1 317,63 	 345,80 	 2 143,00 	 2 572,78 	 28,75 	 14,64 	 1 647,19 	 7 272,17 	 48,89 	 3 924,19 	 745,27 	 160,77 	 314,92 	 552,63 	 72,15 	 2 928,90 	 1 243,87 	 401,99 	 3 690,46 	 80,40 	 285,09 	 1 657,96 	 164,38 	 196,09 	 14,73 
03.12.2003	 1 560,51 	 1 313,56 	 344,74 	 2 144,00 	 2 565,30 	 28,71 	 14,67 	 1 643,04 	 7 274,82 	 48,83 	 3 918,84 	 743,08 	 160,84 	 314,30 	 549,25 	 72,19 	 2 930,27 	 1 244,38 	 401,80 	 3 685,11 	 79,45 	 284,57 	 1 647,90 	 163,91 	 195,37 	 14,74 
04.12.2003	 1 576,47 	 1 328,34 	 348,83 	 2 145,00 	 2 595,34 	 29,15 	 14,72 	 1 654,96 	 7 291,45 	 48,85 	 3 945,92 	 751,73 	 162,13 	 318,60 	 556,78 	 72,23 	 2 931,64 	 1 248,98 	 401,95 	 3 710,10 	 80,14 	 287,86 	 1 666,34 	 165,89 	 197,87 	 14,65 
05.12.2003	 1 578,92 	 1 326,33 	 348,08 	 2 146,00 	 2 590,22 	 29,03 	 14,74 	 1 642,31 	 7 281,73 	 48,88 	 3 942,68 	 750,11 	 162,21 	 320,18 	 559,15 	 72,27 	 2 933,00 	 1 249,93 	 402,10 	 3 699,17 	 79,92 	 288,86 	 1 662,79 	 165,58 	 198,35 	 14,74 
06.12.2003	 1 575,92 	 1 327,48 	 348,29 	 2 146,00 	 2 591,62 	 28,97 	 14,75 	 1 636,98 	 7 283,59 	 48,88 	 3 943,40 	 750,52 	 162,33 	 320,72 	 559,52 	 72,42 	 2 933,00 	 1 248,76 	 401,97 	 3 694,45 	 80,17 	 288,91 	 1 663,63 	 165,61 	 198,15 	 14,75 
07.12.2003	 1 575,92 	 1 327,48 	 348,29 	 2 146,00 	 2 591,62 	 28,97 	 14,75 	 1 636,98 	 7 283,59 	 48,88 	 3 943,40 	 750,52 	 162,33 	 320,72 	 559,52 	 72,42 	 2 933,00 	 1 248,76 	 401,97 	 3 694,45 	 80,17 	 288,91 	 1 663,63 	 165,61 	 198,15 	 14,75 
08.12.2003	 1 575,92 	 1 327,48 	 348,29 	 2 146,00 	 2 591,62 	 28,97 	 14,75 	 1 636,98 	 7 283,59 	 48,88 	 3 943,40 	 750,52 	 162,33 	 320,72 	 559,52 	 72,42 	 2 933,00 	 1 248,76 	 401,97 	 3 694,45 	 80,17 	 288,91 	 1 663,63 	 165,61 	 198,15 	 14,75 
09.12.2003	 1 586,65 	 1 339,24 	 351,31 	 2 146,00 	 2 614,26 	 29,20 	 14,73 	 1 645,33 	 7 283,34 	 48,88 	 3 959,77 	 757,06 	 162,64 	 323,83 	 560,72 	 72,62 	 2 933,00 	 1 254,31 	 401,84 	 3 714,94 	 80,97 	 292,13 	 1 685,78 	 167,04 	 199,51 	 14,83 
10.12.2003	 1 591,03 	 1 349,97 	 353,72 	 2 147,00 	 2 631,90 	 29,29 	 14,78 	 1 655,23 	 7 286,61 	 48,57 	 3 975,56 	 762,29 	 162,90 	 324,56 	 563,81 	 72,64 	 2 934,37 	 1 254,38 	 402,31 	 3 736,64 	 81,97 	 294,88 	 1 702,41 	 168,21 	 200,21 	 14,99 
11.12.2003	 1 584,69 	 1 342,84 	 351,86 	 2 148,00 	 2 618,63 	 29,20 	 14,81 	 1 638,13 	 7 279,26 	 48,59 	 3 963,83 	 758,53 	 162,97 	 321,84 	 563,48 	 72,72 	 2 935,74 	 1 252,62 	 402,47 	 3 731,40 	 81,71 	 292,73 	 1 692,47 	 167,36 	 198,09 	 14,94 
12.12.2003	 1 581,13 	 1 338,65 	 350,97 	 2 149,00 	 2 610,71 	 29,16 	 14,80 	 1 636,46 	 7 288,95 	 48,62 	 3 960,56 	 756,28 	 164,17 	 319,80 	 561,68 	 72,99 	 2 937,10 	 1 253,43 	 402,55 	 3 734,32 	 81,35 	 290,91 	 1 682,26 	 166,88 	 198,31 	 14,90 
13.12.2003	 1 594,12 	 1 349,82 	 353,96 	 2 150,00 	 2 633,21 	 29,29 	 14,78 	 1 634,17 	 7 298,16 	 48,64 	 3 978,53 	 762,72 	 166,99 	 321,94 	 565,27 	 72,99 	 2 938,47 	 1 255,47 	 402,52 	 3 760,57 	 81,87 	 293,53 	 1 698,46 	 168,27 	 199,25 	 14,91 
14.12.2003	 1 594,12 	 1 349,82 	 353,96 	 2 150,00 	 2 633,21 	 29,29 	 14,78 	 1 634,17 	 7 298,16 	 48,64 	 3 978,53 	 762,72 	 166,99 	 321,94 	 565,27 	 72,99 	 2 938,47 	 1 255,47 	 402,52 	 3 760,57 	 81,87 	 293,53 	 1 698,46 	 168,27 	 199,25 	 14,91 
15.12.2003	 1 594,12 	 1 349,82 	 353,96 	 2 150,00 	 2 633,21 	 29,29 	 14,78 	 1 634,17 	 7 298,16 	 48,64 	 3 978,53 	 762,72 	 166,99 	 321,94 	 565,27 	 72,99 	 2 938,47 	 1 255,47 	 402,52 	 3 760,57 	 81,87 	 293,53 	 1 698,46 	 168,27 	 199,25 	 14,91 
16.12.2003	 1 591,43 	 1 347,12 	 353,31 	 2 150,00 	 2 628,59 	 29,31 	 14,78 	 1 628,17 	 7 294,81 	 48,64 	 3 974,12 	 761,49 	 166,99 	 320,67 	 563,74 	 73,16 	 2 938,47 	 1 257,68 	 402,79 	 3 746,48 	 81,85 	 292,70 	 1 691,05 	 167,98 	 199,14 	 14,98 
17.12.2003	 1 602,82 	 1 360,14 	 357,01 	 2 151,00 	 2 656,59 	 29,50 	 14,79 	 1 636,36 	 7 305,52 	 48,66 	 3 992,95 	 769,40 	 167,07 	 322,22 	 571,42 	 73,41 	 2 939,84 	 1 260,14 	 402,91 	 3 756,94 	 82,64 	 293,92 	 1 708,70 	 169,75 	 199,84 	 15,09 
18.12.2003	 1 595,72 	 1 358,43 	 356,66 	 2 151,00 	 2 654,23 	 29,54 	 14,79 	 1 615,05 	 7 299,57 	 48,66 	 3 990,72 	 768,41 	 166,42 	 323,79 	 571,39 	 73,54 	 2 939,84 	 1 260,33 	 402,93 	 3 771,46 	 82,13 	 294,33 	 1 708,43 	 169,62 	 200,14 	 15,01 
19.12.2003	 1 596,46 	 1 368,39 	 359,28 	 2 152,00 	 2 674,08 	 29,66 	 14,85 	 1 625,87 	 7 301,10 	 48,68 	 4 008,94 	 774,60 	 165,54 	 321,25 	 574,63 	 73,59 	 2 941,20 	 1 259,77 	 403,24 	 3 800,75 	 82,53 	 294,61 	 1 718,71 	 170,93 	 200,06 	 15,08 
20.12.2003	 1 589,36 	 1 367,56 	 359,45 	 2 152,00 	 2 674,40 	 29,69 	 14,87 	 1 612,35 	 7 302,34 	 48,68 	 4 010,06 	 774,64 	 164,90 	 320,57 	 575,32 	 73,58 	 2 941,20 	 1 260,80 	 403,22 	 3 811,30 	 82,49 	 294,84 	 1 720,09 	 170,89 	 199,89 	 15,07 
21.12.2003	 1 589,36 	 1 367,56 	 359,45 	 2 152,00 	 2 674,40 	 29,69 	 14,87 	 1 612,35 	 7 302,34 	 48,68 	 4 010,06 	 774,64 	 164,90 	 320,57 	 575,32 	 73,58 	 2 941,20 	 1 260,80 	 403,22 	 3 811,30 	 82,49 	 294,84 	 1 720,09 	 170,89 	 199,89 	 15,07 
22.12.2003	 1 589,36 	 1 367,56 	 359,45 	 2 152,00 	 2 674,40 	 29,69 	 14,87 	 1 612,35 	 7 302,34 	 48,68 	 4 010,06 	 774,64 	 164,90 	 320,57 	 575,32 	 73,58 	 2 941,20 	 1 260,80 	 403,22 	 3 811,30 	 82,49 	 294,84 	 1 720,09 	 170,89 	 199,89 	 15,07 
23.12.2003	 1 585,79 	 1 369,64 	 359,83 	 2 153,00 	 2 678,12 	 29,86 	 14,94 	 1 611,29 	 7 303,50 	 48,71 	 4 013,05 	 775,77 	 164,98 	 321,31 	 576,48 	 73,55 	 2 942,57 	 1 261,13 	 403,50 	 3 800,69 	 82,34 	 293,10 	 1 722,61 	 171,11 	 200,54 	 15,01 
24.12.2003	 1 585,45 	 1 368,49 	 359,63 	 2 154,00 	 2 675,81 	 29,83 	 14,94 	 1 621,62 	 7 308,26 	 48,74 	 4 011,92 	 775,10 	 165,06 	 319,92 	 575,40 	 73,65 	 2 943,94 	 1 260,90 	 403,61 	 3 801,38 	 82,25 	 293,24 	 1 713,54 	 171,01 	 200,76 	 15,07 
25.12.2003	 1 593,95 	 1 367,60 	 359,27 	 2 155,00 	 2 674,03 	 29,81 	 14,98 	 1 630,35 	 7 310,04 	 48,77 	 4 013,78 	 774,58 	 165,58 	 318,18 	 574,36 	 73,68 	 2 945,30 	 1 262,08 	 403,96 	 3 805,19 	 82,21 	 293,38 	 1 713,92 	 170,90 	 200,76 	 15,10 
26.12.2003	 1 593,95 	 1 367,60 	 359,27 	 2 155,00 	 2 674,03 	 29,81 	 14,98 	 1 630,35 	 7 310,04 	 48,77 	 4 013,78 	 774,58 	 165,58 	 318,18 	 574,36 	 73,68 	 2 945,30 	 1 262,08 	 403,96 	 3 805,19 	 82,21 	 293,38 	 1 713,92 	 170,90 	 200,76 	 15,10 
27.12.2003	 1 600,84 	 1 372,13 	 360,46 	 2 155,00 	 2 682,87 	 29,90 	 15,01 	 1 644,98 	 7 316,49 	 48,77 	 4 018,27 	 777,14 	 167,05 	 318,84 	 575,90 	 73,66 	 2 945,30 	 1 263,63 	 403,94 	 3 818,34 	 82,58 	 293,38 	 1 727,11 	 171,47 	 201,37 	 15,23 
28.12.2003	 1 600,84 	 1 372,13 	 360,46 	 2 155,00 	 2 682,87 	 29,90 	 15,01 	 1 644,98 	 7 316,49 	 48,77 	 4 018,27 	 777,14 	 167,05 	 318,84 	 575,90 	 73,66 	 2 945,30 	 1 263,63 	 403,94 	 3 818,34 	 82,58 	 293,38 	 1 727,11 	 171,47 	 201,37 	 15,23 
29.12.2003	 1 600,84 	 1 372,13 	 360,46 	 2 155,00 	 2 682,87 	 29,90 	 15,01 	 1 644,98 	 7 316,49 	 48,77 	 4 018,27 	 777,14 	 167,05 	 318,84 	 575,90 	 73,66 	 2 945,30 	 1 263,63 	 403,94 	 3 818,34 	 82,58 	 293,38 	 1 727,11 	 171,47 	 201,37 	 15,23 
