Официальный курс белорусского рубля по отношению к иностранным валютам, устанавливаемый Национальным банком																											
Республики Беларусь ежедневно, за период с 01.01.2009 по 31.12.2009																											
																											
Дата	1 австралийский доллар (AUD)	1 болгарский лев (BGN)	1 гривна (UAH)	1 датская крона (DKK)	1 доллар США (USD)	1 евро (EUR)	1 злотый (PLN)	1 исландская крона (ISK)	1 канадский доллар (CAD)	1 китайский юань (CNY)	1 крона (EEK)	1 кувейтский динар (KWD)	1 латвийский лат (LVL)	1 литовский лит (LTL)	1 молдавский лей (MDL)	1 новая турецкая лира (TRY)	1 норвежская крона (NOK)	1 российский рубль (RUB)	1 СДР (XDR)	1 сингапурский доллар (SGD)	1 сом (KGS)	1 тенге (KZT)	1 фунт стерлингов (GBP)	1 чешская крона (CZK)	1 шведская крона (SEK)	1 швейцарский франк (CHF)	10 иен (JPY)
15.08.2009	 2 387,93 	 2 068,84 	 348,80 	 543,63 	 2 834,00 	 4 042,70 	 982,48 	 22,61 	 2 608,62 	 414,70 	 258,64 	 9 857,39 	 5 773,66 	 1 171,61 	 253,13 	 1 913,89 	 470,15 	 89,34 	 4 415,57 	 1 964,24 	 64,91 	 18,80 	 4 692,25 	 156,96 	 397,15 	 2 646,37 	 297,61 
16.08.2009	 2 387,93 	 2 068,84 	 348,80 	 543,63 	 2 834,00 	 4 042,70 	 982,48 	 22,61 	 2 608,62 	 414,70 	 258,64 	 9 857,39 	 5 773,66 	 1 171,61 	 253,13 	 1 913,89 	 470,15 	 89,34 	 4 415,57 	 1 964,24 	 64,91 	 18,80 	 4 692,25 	 156,96 	 397,15 	 2 646,37 	 297,61 
17.08.2009	 2 387,93 	 2 068,84 	 348,80 	 543,63 	 2 834,00 	 4 042,70 	 982,48 	 22,61 	 2 608,62 	 414,70 	 258,64 	 9 857,39 	 5 773,66 	 1 171,61 	 253,13 	 1 913,89 	 470,15 	 89,34 	 4 415,57 	 1 964,24 	 64,91 	 18,80 	 4 692,25 	 156,96 	 397,15 	 2 646,37 	 297,61 
18.08.2009	 2 346,06 	 2 065,13 	 355,72 	 542,57 	 2 860,00 	 4 040,89 	 962,46 	 22,44 	 2 579,02 	 418,47 	 258,13 	 9 947,83 	 5 766,71 	 1 169,85 	 255,59 	 1 899,07 	 465,02 	 88,58 	 4 462,14 	 1 974,46 	 65,50 	 18,96 	 4 675,53 	 156,72 	 392,44 	 2 650,97 	 301,94 
19.08.2009	 2 352,99 	 2 059,72 	 342,26 	 541,12 	 2 849,00 	 4 025,35 	 966,04 	 22,29 	 2 580,50 	 416,90 	 257,51 	 9 914,05 	 5 762,54 	 1 166,62 	 254,55 	 1 907,22 	 465,26 	 89,26 	 4 415,47 	 1 965,37 	 65,25 	 18,89 	 4 684,90 	 157,02 	 394,31 	 2 646,66 	 299,22 
20.08.2009	 2 336,54 	 2 054,18 	 342,94 	 539,71 	 2 851,00 	 4 018,77 	 960,87 	 22,08 	 2 571,36 	 417,15 	 256,79 	 9 911,35 	 5 742,77 	 1 163,72 	 253,98 	 1 896,62 	 461,95 	 89,32 	 4 427,20 	 1 962,55 	 65,30 	 18,90 	 4 690,89 	 156,31 	 391,15 	 2 645,33 	 302,59 
21.08.2009	 2 356,06 	 2 060,89 	 337,74 	 541,48 	 2 833,00 	 4 029,09 	 972,45 	 22,17 	 2 583,44 	 414,68 	 257,57 	 9 857,00 	 5 757,54 	 1 167,36 	 252,44 	 1 897,33 	 469,34 	 89,65 	 4 401,38 	 1 959,20 	 64,88 	 18,78 	 4 691,02 	 157,28 	 395,39 	 2 656,60 	 300,47 
22.08.2009	 2 355,23 	 2 074,00 	 337,37 	 544,97 	 2 839,00 	 4 056,93 	 982,40 	 22,14 	 2 611,66 	 415,58 	 259,27 	 9 881,66 	 5 802,76 	 1 174,26 	 252,92 	 1 903,90 	 472,34 	 88,87 	 4 426,51 	 1 969,27 	 65,02 	 18,82 	 4 679,81 	 159,41 	 398,54 	 2 678,05 	 302,62 
23.08.2009	 2 355,23 	 2 074,00 	 337,37 	 544,97 	 2 839,00 	 4 056,93 	 982,40 	 22,14 	 2 611,66 	 415,58 	 259,27 	 9 881,66 	 5 802,76 	 1 174,26 	 252,92 	 1 903,90 	 472,34 	 88,87 	 4 426,51 	 1 969,27 	 65,02 	 18,82 	 4 679,81 	 159,41 	 398,54 	 2 678,05 	 302,62 
24.08.2009	 2 355,23 	 2 074,00 	 337,37 	 544,97 	 2 839,00 	 4 056,93 	 982,40 	 22,14 	 2 611,66 	 415,58 	 259,27 	 9 881,66 	 5 802,76 	 1 174,26 	 252,92 	 1 903,90 	 472,34 	 88,87 	 4 426,51 	 1 969,27 	 65,02 	 18,82 	 4 679,81 	 159,41 	 398,54 	 2 678,05 	 302,62 
25.08.2009	 2 368,88 	 2 065,61 	 333,06 	 542,89 	 2 827,00 	 4 043,18 	 982,89 	 22,08 	 2 614,20 	 413,84 	 258,24 	 9 848,29 	 5 773,51 	 1 170,36 	 251,85 	 1 905,76 	 471,40 	 89,59 	 4 424,34 	 1 962,51 	 64,51 	 18,75 	 4 658,75 	 158,67 	 401,15 	 2 661,21 	 297,61 
26.08.2009	 2 370,57 	 2 064,84 	 346,36 	 542,54 	 2 828,00 	 4 036,69 	 985,19 	 21,96 	 2 626,79 	 413,97 	 258,10 	 9 839,94 	 5 764,37 	 1 169,61 	 252,40 	 1 892,27 	 468,69 	 89,65 	 4 416,23 	 1 961,78 	 64,53 	 18,77 	 4 629,44 	 158,94 	 399,65 	 2 662,15 	 299,62 
27.08.2009	 2 359,63 	 2 065,53 	 339,88 	 542,77 	 2 821,00 	 4 041,08 	 989,04 	 21,98 	 2 592,59 	 412,95 	 258,19 	 9 829,95 	 5 758,91 	 1 170,37 	 251,71 	 1 890,12 	 469,17 	 89,84 	 4 403,38 	 1 956,18 	 64,37 	 18,71 	 4 598,79 	 159,35 	 400,02 	 2 660,07 	 299,82 
28.08.2009	 2 348,29 	 2 062,04 	 338,15 	 541,87 	 2 832,00 	 4 037,02 	 977,78 	 21,82 	 2 575,72 	 414,53 	 257,76 	 9 854,21 	 5 741,51 	 1 167,93 	 251,85 	 1 881,73 	 465,71 	 89,51 	 4 420,02 	 1 959,86 	 64,62 	 18,78 	 4 589,54 	 158,54 	 396,86 	 2 648,71 	 302,26 
29.08.2009	 2 374,13 	 2 070,36 	 335,71 	 544,00 	 2 825,00 	 4 048,23 	 989,77 	 22,27 	 2 597,10 	 413,55 	 258,82 	 9 838,41 	 5 765,89 	 1 172,20 	 252,32 	 1 883,96 	 468,64 	 89,49 	 4 404,15 	 1 959,90 	 64,46 	 18,73 	 4 599,81 	 159,22 	 397,66 	 2 663,21 	 300,82 
30.08.2009	 2 374,13 	 2 070,36 	 335,71 	 544,00 	 2 825,00 	 4 048,23 	 989,77 	 22,27 	 2 597,10 	 413,55 	 258,82 	 9 838,41 	 5 765,89 	 1 172,20 	 252,32 	 1 883,96 	 468,64 	 89,49 	 4 404,15 	 1 959,90 	 64,46 	 18,73 	 4 599,81 	 159,22 	 397,66 	 2 663,21 	 300,82 
31.08.2009	 2 374,13 	 2 070,36 	 335,71 	 544,00 	 2 825,00 	 4 048,23 	 989,77 	 22,27 	 2 597,10 	 413,55 	 258,82 	 9 838,41 	 5 765,89 	 1 172,20 	 252,32 	 1 883,96 	 468,64 	 89,49 	 4 404,15 	 1 959,90 	 64,46 	 18,73 	 4 599,81 	 159,22 	 397,66 	 2 663,21 	 300,82 
01.09.2009	 2 376,41 	 2 071,86 	 335,94 	 544,46 	 2 837,00 	 4 051,52 	 987,92 	 22,60 	 2 580,85 	 415,33 	 259,02 	 9 874,70 	 5 756,90 	 1 173,67 	 252,80 	 1 889,51 	 471,49 	 89,10 	 4 436,84 	 1 967,20 	 64,74 	 18,81 	 4 599,49 	 159,53 	 397,53 	 2 673,51 	 305,60 
02.09.2009	 2 379,90 	 2 078,16 	 334,59 	 546,08 	 2 829,00 	 4 063,01 	 994,17 	 22,64 	 2 600,78 	 414,11 	 259,75 	 9 851,99 	 5 774,06 	 1 177,18 	 253,04 	 1 884,12 	 474,00 	 89,03 	 4 430,38 	 1 965,40 	 64,56 	 18,77 	 4 629,80 	 159,45 	 400,15 	 2 679,10 	 303,38 
03.09.2009	 2 359,50 	 2 067,66 	 335,69 	 543,45 	 2 845,00 	 4 043,88 	 967,05 	 22,61 	 2 575,83 	 416,48 	 258,55 	 9 902,54 	 5 747,47 	 1 170,97 	 254,18 	 1 877,89 	 464,42 	 88,98 	 4 442,81 	 1 969,27 	 64,92 	 18,87 	 4 590,27 	 157,20 	 391,36 	 2 666,48 	 307,10 
04.09.2009	 2 375,60 	 2 071,49 	 324,81 	 544,22 	 2 834,00 	 4 051,20 	 977,07 	 22,42 	 2 571,69 	 414,90 	 258,91 	 9 860,82 	 5 760,16 	 1 173,45 	 252,86 	 1 879,93 	 468,02 	 89,21 	 4 421,38 	 1 967,10 	 64,67 	 18,80 	 4 625,37 	 157,14 	 391,65 	 2 674,22 	 306,84 
05.09.2009	 2 384,84 	 2 066,60 	 317,80 	 542,90 	 2 830,00 	 4 041,81 	 981,19 	 22,44 	 2 576,71 	 414,34 	 258,27 	 9 860,97 	 5 749,70 	 1 170,34 	 252,57 	 1 883,53 	 468,38 	 89,54 	 4 429,94 	 1 964,60 	 64,58 	 18,77 	 4 628,47 	 157,99 	 392,65 	 2 666,16 	 304,78 
06.09.2009	 2 384,84 	 2 066,60 	 317,80 	 542,90 	 2 830,00 	 4 041,81 	 981,19 	 22,44 	 2 576,71 	 414,34 	 258,27 	 9 860,97 	 5 749,70 	 1 170,34 	 252,57 	 1 883,53 	 468,38 	 89,54 	 4 429,94 	 1 964,60 	 64,58 	 18,77 	 4 628,47 	 157,99 	 392,65 	 2 666,16 	 304,78 
07.09.2009	 2 384,84 	 2 066,60 	 317,80 	 542,90 	 2 830,00 	 4 041,81 	 981,19 	 22,44 	 2 576,71 	 414,34 	 258,27 	 9 860,97 	 5 749,70 	 1 170,34 	 252,57 	 1 883,53 	 468,38 	 89,54 	 4 429,94 	 1 964,60 	 64,58 	 18,77 	 4 628,47 	 157,99 	 392,65 	 2 666,16 	 304,78 
08.09.2009	 2 418,80 	 2 075,24 	 321,59 	 545,30 	 2 830,00 	 4 061,05 	 985,65 	 22,47 	 2 623,53 	 414,43 	 259,45 	 9 855,48 	 5 781,41 	 1 175,54 	 252,57 	 1 901,88 	 472,20 	 90,04 	 4 422,87 	 1 974,33 	 63,99 	 18,76 	 4 643,89 	 159,19 	 396,96 	 2 674,61 	 303,71 
09.09.2009	 2 428,38 	 2 077,69 	 320,64 	 545,97 	 2 816,00 	 4 053,35 	 992,48 	 22,48 	 2 627,72 	 412,44 	 259,66 	 9 799,38 	 5 782,34 	 1 176,32 	 251,41 	 1 894,64 	 473,58 	 89,75 	 4 400,99 	 1 970,33 	 63,67 	 18,67 	 4 632,46 	 159,34 	 398,73 	 2 673,63 	 304,84 
10.09.2009	 2 406,83 	 2 077,24 	 328,07 	 545,71 	 2 805,00 	 4 059,68 	 987,68 	 22,59 	 2 594,10 	 410,75 	 259,63 	 9 776,93 	 5 788,28 	 1 175,85 	 250,75 	 1 879,27 	 471,33 	 90,06 	 4 416,53 	 1 965,39 	 63,42 	 18,59 	 4 621,94 	 159,05 	 397,53 	 2 677,93 	 303,29 
11.09.2009	 2 395,38 	 2 078,65 	 333,25 	 546,13 	 2 791,00 	 4 065,37 	 981,52 	 22,53 	 2 580,08 	 408,71 	 259,83 	 9 740,01 	 5 790,46 	 1 177,44 	 249,28 	 1 856,34 	 471,21 	 90,37 	 4 393,40 	 1 959,01 	 63,11 	 18,50 	 4 609,20 	 159,75 	 397,52 	 2 682,88 	 302,89 
12.09.2009	 2 402,73 	 2 076,84 	 330,25 	 545,77 	 2 784,00 	 4 066,03 	 975,61 	 22,46 	 2 583,76 	 407,70 	 259,64 	 9 715,24 	 5 786,14 	 1 176,40 	 249,00 	 1 856,80 	 469,66 	 90,61 	 4 390,56 	 1 956,91 	 62,95 	 18,45 	 4 648,03 	 159,41 	 398,60 	 2 682,21 	 305,97 
13.09.2009	 2 402,73 	 2 076,84 	 330,25 	 545,77 	 2 784,00 	 4 066,03 	 975,61 	 22,46 	 2 583,76 	 407,70 	 259,64 	 9 715,24 	 5 786,14 	 1 176,40 	 249,00 	 1 856,80 	 469,66 	 90,61 	 4 390,56 	 1 956,91 	 62,95 	 18,45 	 4 648,03 	 159,41 	 398,60 	 2 682,21 	 305,97 
14.09.2009	 2 402,73 	 2 076,84 	 330,25 	 545,77 	 2 784,00 	 4 066,03 	 975,61 	 22,46 	 2 583,76 	 407,70 	 259,64 	 9 715,24 	 5 786,14 	 1 176,40 	 249,00 	 1 856,80 	 469,66 	 90,61 	 4 390,56 	 1 956,91 	 62,95 	 18,45 	 4 648,03 	 159,41 	 398,60 	 2 682,21 	 305,97 
15.09.2009	 2 394,12 	 2 078,42 	 326,43 	 546,08 	 2 791,00 	 4 064,53 	 964,08 	 22,40 	 2 575,91 	 408,72 	 259,76 	 9 741,71 	 5 791,06 	 1 177,14 	 249,59 	 1 858,25 	 468,01 	 90,44 	 4 420,97 	 1 958,46 	 63,08 	 18,49 	 4 627,76 	 159,40 	 396,31 	 2 687,79 	 308,19 
16.09.2009	 2 402,96 	 2 085,11 	 331,12 	 547,98 	 2 793,00 	 4 076,10 	 979,54 	 22,46 	 2 575,50 	 409,01 	 260,66 	 9 748,69 	 5 800,62 	 1 181,00 	 249,88 	 1 874,37 	 472,60 	 90,13 	 4 414,25 	 1 963,17 	 63,12 	 18,50 	 4 643,22 	 160,11 	 399,11 	 2 690,49 	 306,62 
17.09.2009	 2 413,28 	 2 085,06 	 323,99 	 547,91 	 2 775,00 	 4 076,20 	 984,15 	 22,49 	 2 593,22 	 406,58 	 260,61 	 9 699,41 	 5 807,26 	 1 181,03 	 248,44 	 1 881,10 	 474,50 	 90,67 	 4 389,22 	 1 963,21 	 62,71 	 18,38 	 4 572,37 	 160,84 	 402,17 	 2 686,35 	 307,27 
18.09.2009	 2 420,48 	 2 083,57 	 326,25 	 547,60 	 2 765,00 	 4 075,33 	 990,88 	 22,45 	 2 601,86 	 405,04 	 260,51 	 9 666,14 	 5 799,08 	 1 179,96 	 247,16 	 1 881,59 	 474,17 	 90,99 	 4 386,67 	 1 957,04 	 62,49 	 18,32 	 4 573,45 	 162,36 	 403,61 	 2 681,99 	 304,92 
19.09.2009	 2 398,89 	 2 075,74 	 323,55 	 545,60 	 2 768,00 	 4 065,36 	 978,58 	 22,24 	 2 579,44 	 405,39 	 259,48 	 9 676,63 	 5 764,26 	 1 175,80 	 247,14 	 1 873,50 	 468,90 	 91,13 	 4 394,39 	 1 954,25 	 62,56 	 18,34 	 4 516,96 	 161,32 	 399,94 	 2 677,63 	 303,36 
20.09.2009	 2 398,89 	 2 075,74 	 323,55 	 545,60 	 2 768,00 	 4 065,36 	 978,58 	 22,24 	 2 579,44 	 405,39 	 259,48 	 9 676,63 	 5 764,26 	 1 175,80 	 247,14 	 1 873,50 	 468,90 	 91,13 	 4 394,39 	 1 954,25 	 62,56 	 18,34 	 4 516,96 	 161,32 	 399,94 	 2 677,63 	 303,36 
21.09.2009	 2 398,89 	 2 075,74 	 323,55 	 545,60 	 2 768,00 	 4 065,36 	 978,58 	 22,24 	 2 579,44 	 405,39 	 259,48 	 9 676,63 	 5 764,26 	 1 175,80 	 247,14 	 1 873,50 	 468,90 	 91,13 	 4 394,39 	 1 954,25 	 62,56 	 18,34 	 4 516,96 	 161,32 	 399,94 	 2 677,63 	 303,36 
22.09.2009	 2 388,54 	 2 074,00 	 323,86 	 545,16 	 2 769,00 	 4 059,91 	 975,88 	 22,31 	 2 575,81 	 405,47 	 259,24 	 9 658,85 	 5 765,15 	 1 174,82 	 246,49 	 1 862,01 	 468,51 	 91,17 	 4 387,40 	 1 951,37 	 62,58 	 18,35 	 4 481,49 	 161,09 	 400,11 	 2 677,04 	 300,83 
23.09.2009	 2 411,41 	 2 083,51 	 325,41 	 547,71 	 2 757,00 	 4 074,85 	 978,98 	 22,36 	 2 576,76 	 403,87 	 260,46 	 9 632,45 	 5 784,12 	 1 180,22 	 245,35 	 1 859,63 	 471,52 	 91,18 	 4 352,50 	 1 951,31 	 62,31 	 18,27 	 4 489,64 	 162,10 	 403,26 	 2 689,36 	 301,86 
24.09.2009	 2 407,76 	 2 080,50 	 321,07 	 546,77 	 2 750,00 	 4 066,70 	 973,87 	 22,33 	 2 572,38 	 402,79 	 260,06 	 9 613,70 	 5 762,18 	 1 178,54 	 244,03 	 1 858,74 	 472,37 	 91,67 	 4 365,24 	 1 948,77 	 62,56 	 18,22 	 4 494,33 	 161,73 	 403,99 	 2 688,96 	 302,30 
25.09.2009	 2 400,39 	 2 075,44 	 322,86 	 545,49 	 2 754,00 	 4 065,45 	 968,34 	 22,19 	 2 559,12 	 403,37 	 259,46 	 9 620,96 	 5 745,28 	 1 175,82 	 240,10 	 1 856,36 	 475,48 	 91,59 	 4 372,11 	 1 948,15 	 62,65 	 18,24 	 4 465,61 	 161,14 	 401,04 	 2 684,86 	 303,82 
26.09.2009	 2 396,55 	 2 072,36 	 326,26 	 544,60 	 2 761,00 	 4 052,04 	 962,79 	 22,17 	 2 529,89 	 404,33 	 259,03 	 9 635,32 	 5 732,38 	 1 173,94 	 235,98 	 1 852,52 	 474,45 	 91,61 	 4 380,52 	 1 948,62 	 62,81 	 18,29 	 4 418,15 	 160,92 	 398,86 	 2 682,14 	 304,76 
27.09.2009	 2 396,55 	 2 072,36 	 326,26 	 544,60 	 2 761,00 	 4 052,04 	 962,79 	 22,17 	 2 529,89 	 404,33 	 259,03 	 9 635,32 	 5 732,38 	 1 173,94 	 235,98 	 1 852,52 	 474,45 	 91,61 	 4 380,52 	 1 948,62 	 62,81 	 18,29 	 4 418,15 	 160,92 	 398,86 	 2 682,14 	 304,76 
28.09.2009	 2 396,55 	 2 072,36 	 326,26 	 544,60 	 2 761,00 	 4 052,04 	 962,79 	 22,17 	 2 529,89 	 404,33 	 259,03 	 9 635,32 	 5 732,38 	 1 173,94 	 235,98 	 1 852,52 	 474,45 	 91,61 	 4 380,52 	 1 948,62 	 62,81 	 18,29 	 4 418,15 	 160,92 	 398,86 	 2 682,14 	 304,76 
29.09.2009	 2 386,95 	 2 066,54 	 325,34 	 543,10 	 2 767,00 	 4 041,76 	 954,93 	 22,13 	 2 519,12 	 405,27 	 258,34 	 9 652,89 	 5 717,53 	 1 170,70 	 233,74 	 1 853,69 	 472,14 	 91,63 	 4 380,74 	 1 947,70 	 63,42 	 18,33 	 4 394,00 	 159,97 	 393,87 	 2 676,14 	 308,90 
30.09.2009	 2 416,57 	 2 060,99 	 329,05 	 541,50 	 2 764,00 	 4 034,33 	 959,09 	 22,14 	 2 551,35 	 404,82 	 257,61 	 9 639,06 	 5 701,91 	 1 167,38 	 237,45 	 1 855,66 	 473,53 	 91,85 	 4 369,05 	 1 949,43 	 63,35 	 18,31 	 4 388,96 	 159,98 	 393,63 	 2 667,95 	 308,02 
01.10.2009	 2 429,82 	 2 062,22 	 336,50 	 541,79 	 2 761,00 	 4 032,72 	 952,68 	 22,22 	 2 557,31 	 404,42 	 257,76 	 9 636,33 	 5 700,42 	 1 167,99 	 240,40 	 1 858,38 	 474,12 	 92,01 	 4 355,64 	 1 954,76 	 63,28 	 18,29 	 4 438,45 	 159,95 	 393,93 	 2 670,86 	 307,38 
02.10.2009	 2 435,86 	 2 061,63 	 333,59 	 541,64 	 2 763,00 	 4 033,43 	 957,71 	 22,28 	 2 579,47 	 404,75 	 257,67 	 9 636,58 	 5 686,36 	 1 167,72 	 242,25 	 1 858,35 	 478,27 	 91,91 	 4 377,61 	 1 959,85 	 63,33 	 18,30 	 4 415,41 	 159,33 	 396,67 	 2 657,63 	 307,05 
03.10.2009	 2 399,24 	 2 058,48 	 327,83 	 540,80 	 2 770,00 	 4 023,15 	 940,99 	 22,09 	 2 543,27 	 405,78 	 257,32 	 9 659,98 	 5 690,81 	 1 166,07 	 244,27 	 1 842,49 	 475,12 	 91,95 	 4 369,04 	 1 956,42 	 63,49 	 18,34 	 4 398,62 	 158,24 	 392,58 	 2 660,39 	 309,88 
04.10.2009	 2 399,24 	 2 058,48 	 327,83 	 540,80 	 2 770,00 	 4 023,15 	 940,99 	 22,09 	 2 543,27 	 405,78 	 257,32 	 9 659,98 	 5 690,81 	 1 166,07 	 244,27 	 1 842,49 	 475,12 	 91,95 	 4 369,04 	 1 956,42 	 63,49 	 18,34 	 4 398,62 	 158,24 	 392,58 	 2 660,39 	 309,88 
05.10.2009	 2 399,24 	 2 058,48 	 327,83 	 540,80 	 2 770,00 	 4 023,15 	 940,99 	 22,09 	 2 543,27 	 405,78 	 257,32 	 9 659,98 	 5 690,81 	 1 166,07 	 244,27 	 1 842,49 	 475,12 	 91,95 	 4 369,04 	 1 956,42 	 63,49 	 18,34 	 4 398,62 	 158,24 	 392,58 	 2 660,39 	 309,88 
06.10.2009	 2 412,51 	 2 065,72 	 329,91 	 542,77 	 2 763,00 	 4 039,78 	 957,00 	 22,19 	 2 564,39 	 404,75 	 258,23 	 9 643,98 	 5 699,85 	 1 170,12 	 245,06 	 1 854,74 	 477,85 	 91,86 	 4 357,28 	 1 957,56 	 63,42 	 18,30 	 4 403,95 	 158,63 	 392,15 	 2 673,70 	 307,55 
07.10.2009	 2 439,11 	 2 070,32 	 333,54 	 543,99 	 2 750,00 	 4 048,28 	 970,12 	 22,21 	 2 575,39 	 402,85 	 258,80 	 9 610,34 	 5 711,91 	 1 172,81 	 244,96 	 1 877,84 	 482,07 	 92,18 	 4 345,83 	 1 960,85 	 63,12 	 18,21 	 4 403,30 	 158,71 	 394,90 	 2 679,40 	 308,64 
08.10.2009	 2 456,64 	 2 070,81 	 330,61 	 544,04 	 2 749,00 	 4 042,68 	 965,07 	 22,22 	 2 607,29 	 402,70 	 258,84 	 9 590,09 	 5 706,87 	 1 172,91 	 245,67 	 1 872,81 	 485,08 	 92,30 	 4 360,30 	 1 962,38 	 63,10 	 18,22 	 4 379,02 	 157,61 	 395,26 	 2 676,34 	 311,80 
09.10.2009	 2 478,28 	 2 070,79 	 326,70 	 544,12 	 2 741,00 	 4 049,83 	 960,32 	 22,03 	 2 598,47 	 401,52 	 258,86 	 9 578,89 	 5 713,39 	 1 173,22 	 245,76 	 1 877,14 	 484,77 	 92,48 	 4 347,53 	 1 967,55 	 62,91 	 18,17 	 4 401,36 	 157,38 	 393,72 	 2 672,19 	 310,37 
10.10.2009	 2 476,44 	 2 064,06 	 332,06 	 542,34 	 2 742,00 	 4 040,89 	 947,40 	 21,86 	 2 600,90 	 401,71 	 258,03 	 9 572,35 	 5 694,11 	 1 169,12 	 246,00 	 1 870,78 	 486,43 	 92,61 	 4 362,17 	 1 967,99 	 62,94 	 18,18 	 4 384,73 	 156,03 	 392,13 	 2 658,65 	 307,28 
11.10.2009	 2 476,44 	 2 064,06 	 332,06 	 542,34 	 2 742,00 	 4 040,89 	 947,40 	 21,86 	 2 600,90 	 401,71 	 258,03 	 9 572,35 	 5 694,11 	 1 169,12 	 246,00 	 1 870,78 	 486,43 	 92,61 	 4 362,17 	 1 967,99 	 62,94 	 18,18 	 4 384,73 	 156,03 	 392,13 	 2 658,65 	 307,28 
12.10.2009	 2 476,44 	 2 064,06 	 332,06 	 542,34 	 2 742,00 	 4 040,89 	 947,40 	 21,86 	 2 600,90 	 401,71 	 258,03 	 9 572,35 	 5 694,11 	 1 169,12 	 246,00 	 1 870,78 	 486,43 	 92,61 	 4 362,17 	 1 967,99 	 62,94 	 18,18 	 4 384,73 	 156,03 	 392,13 	 2 658,65 	 307,28 
13.10.2009	 2 466,43 	 2 059,41 	 330,56 	 541,10 	 2 742,00 	 4 026,63 	 941,81 	 21,87 	 2 628,83 	 401,75 	 257,43 	 9 567,17 	 5 679,96 	 1 165,87 	 246,04 	 1 867,59 	 484,39 	 92,65 	 4 353,83 	 1 955,85 	 62,94 	 18,19 	 4 318,65 	 155,49 	 389,90 	 2 650,17 	 303,44 
14.10.2009	 2 479,72 	 2 067,61 	 331,76 	 543,23 	 2 737,00 	 4 041,45 	 958,17 	 21,94 	 2 643,42 	 400,97 	 258,42 	 9 557,06 	 5 703,87 	 1 171,08 	 245,88 	 1 874,66 	 486,05 	 92,77 	 4 345,89 	 1 957,66 	 62,68 	 18,15 	 4 314,33 	 156,50 	 392,02 	 2 665,17 	 303,96 
15.10.2009	 2 497,40 	 2 079,68 	 329,31 	 546,46 	 2 730,00 	 4 065,52 	 963,63 	 22,10 	 2 656,16 	 400,01 	 259,98 	 9 550,46 	 5 725,67 	 1 178,04 	 245,45 	 1 886,40 	 489,84 	 92,65 	 4 336,03 	 1 960,85 	 62,52 	 18,11 	 4 360,49 	 157,03 	 393,94 	 2 680,68 	 306,17 
16.10.2009	 2 509,86 	 2 079,52 	 334,56 	 546,40 	 2 725,00 	 4 070,06 	 968,60 	 22,09 	 2 663,60 	 399,16 	 259,94 	 9 526,31 	 5 730,81 	 1 178,00 	 245,16 	 1 890,39 	 491,11 	 92,94 	 4 343,62 	 1 962,13 	 62,41 	 18,08 	 4 409,46 	 157,36 	 394,30 	 2 686,85 	 303,94 
17.10.2009	 2 508,60 	 2 077,19 	 336,34 	 545,78 	 2 726,00 	 4 066,37 	 967,70 	 22,08 	 2 634,20 	 399,29 	 259,70 	 9 529,80 	 5 725,69 	 1 177,05 	 245,59 	 1 872,38 	 487,53 	 92,95 	 4 347,92 	 1 957,21 	 62,43 	 18,08 	 4 446,92 	 157,42 	 390,28 	 2 678,59 	 298,95 
18.10.2009	 2 508,60 	 2 077,19 	 336,34 	 545,78 	 2 726,00 	 4 066,37 	 967,70 	 22,08 	 2 634,20 	 399,29 	 259,70 	 9 529,80 	 5 725,69 	 1 177,05 	 245,59 	 1 872,38 	 487,53 	 92,95 	 4 347,92 	 1 957,21 	 62,43 	 18,08 	 4 446,92 	 157,42 	 390,28 	 2 678,59 	 298,95 
19.10.2009	 2 508,60 	 2 077,19 	 336,34 	 545,78 	 2 726,00 	 4 066,37 	 967,70 	 22,08 	 2 634,20 	 399,29 	 259,70 	 9 529,80 	 5 725,69 	 1 177,05 	 245,59 	 1 872,38 	 487,53 	 92,95 	 4 347,92 	 1 957,21 	 62,43 	 18,08 	 4 446,92 	 157,42 	 390,28 	 2 678,59 	 298,95 
20.10.2009	 2 512,45 	 2 081,11 	 334,15 	 546,72 	 2 725,00 	 4 072,51 	 968,99 	 22,06 	 2 630,44 	 399,17 	 260,14 	 9 476,61 	 5 751,37 	 1 178,68 	 245,61 	 1 868,23 	 486,37 	 92,83 	 4 339,02 	 1 958,60 	 62,25 	 18,08 	 4 436,30 	 157,66 	 391,39 	 2 687,77 	 301,14 
21.10.2009	 2 514,83 	 2 079,65 	 329,45 	 546,43 	 2 718,00 	 4 071,02 	 973,98 	 22,05 	 2 636,91 	 398,15 	 259,95 	 9 521,81 	 5 747,52 	 1 177,23 	 245,09 	 1 869,97 	 488,03 	 93,11 	 4 332,03 	 1 953,43 	 62,09 	 18,03 	 4 449,37 	 157,93 	 392,19 	 2 688,56 	 301,06 
22.10.2009	 2 518,50 	 2 077,82 	 331,46 	 545,96 	 2 718,00 	 4 065,04 	 977,70 	 22,15 	 2 586,23 	 398,10 	 259,74 	 9 518,47 	 5 739,63 	 1 176,93 	 244,99 	 1 858,21 	 486,09 	 93,20 	 4 341,60 	 1 948,60 	 62,09 	 18,03 	 4 478,45 	 157,51 	 392,40 	 2 690,56 	 299,82 
